reviewId,content,score
7cf3b1f3-6c7b-4004-81b6-96010e977d54,Super,5
9c047954-b232-4a20-8cb1-cf149d40bac3,Good,5
53d52d1e-7da3-45c2-8f7c-bfa32b0f7d13,Instagram is Best Platform,4
b43f59be-c0c5-4128-bc29-586ea1798b4a,Good,5
a209c93a-a880-435a-8406-f6119856f5fc,Amegasse Does,5
8684b729-6141-4248-8686-54fff0ab4462,Great,5
6a25e160-e609-405c-a427-6d63f9ab91fe,good,5
bf6b0526-e52e-4608-b23c-4e1039096a62,Mast app ha,5
e26c49b0-f395-4eca-bb04-25206a53f414,Excellent,5
0339f48b-de39-47f7-b61e-e2c548173c8f,Mavi sunil,5
3e638cdb-cf2f-48bd-8078-5e00f5dfdd46,Good,5
0fa58f7d-019a-4b38-86bb-0faa307c0ce2,very very very good,5
21ad7d6f-9b61-43a8-9148-8dd45add6f0c,nice 👍,5
986fd63a-9a4a-48c6-aa7c-28df4214f145,Abhishek Yadav,5
2c57c164-f09a-4a89-828b-1b1c958b4cc8,Thanks you for the app,5
ae37bf9a-3538-4f94-b43c-b351123bce14,Kajal kumari,5
3eca48eb-8548-4dcf-8bd0-fce83f0d4e47,Great,5
d9b90728-cc1f-4504-9a1b-ef56836711fc,Cool,5
fb0c60e5-7cc6-4e40-bf45-f84937500da3,Very good,5
7c1b99e3-6349-493e-a4e2-766711b120c8,Good,5
1fee7c3d-5678-433f-bda5-2ad99a255377,The dark mode is not in there pls check,1
8e3fcd03-50da-4ddc-b8de-c4d285a10f5b,Bat,5
9101e202-abfd-4e66-abd7-df328976987a,Good app,5
6a72d5dc-aa8e-4273-98e5-10643b2ef048,it good,5
4ce341e2-e1a8-4d01-b734-050f0d35f3a1,Good,5
c183ff08-4dc8-4c03-984c-19b90de243a7,OK,5
2d0a704f-fb38-4f35-8a04-6c8feeba6b42,Good,5
72fc3c6a-c45c-4359-94bd-4529f72e5127,Very good app,5
e89d0c0e-74cf-488e-8e89-3529931d6fba,Learn more,5
41cc788c-3f31-4644-9e4f-4b492578a76b,Do you won't to right now but not sure,5
7f310023-87ce-49f8-b94c-a07802f462c5,عالی,5
f28247eb-e1ca-4686-a141-4c70b7a426b8,Yes good,5
ca95354c-14cc-4e77-abfb-164f250e64f2,Its a very interesting app,5
af97f84b-60c8-413b-b0f4-264636f4d1a0,nice,5
42e0dc1e-f906-4f8f-9fd4-751d286df753,Good,5
860243f8-3bbc-4a10-8379-0f1b822fd284,Nice app,5
0806c38f-1c5e-445d-8955-efeb2217238c,Good,5
06338489-d8de-4e87-8542-3c62b900763f,Nice,5
8936e57a-dad3-4b29-8def-67b3f7cec69f,Good,5
6ac5b8a7-0923-495c-8682-85df957c7035,Barsha,5
48b9c208-8aa8-40fb-9863-28d5abe8531e,Good,5
41e7c94d-fa9b-4cfb-9465-8257e235803f,Wow,5
35921e22-fa2c-45a0-b482-a24d14c991cb,Shree ganga mata p,5
2d07ac0f-bbbf-4fad-a43d-f11ea1b74f79,Amazing 😍🤩,5
7e8ce986-ff8e-4c9b-8be1-b73620c8d46b,He'll nah how is it 5B downloads,5
42e3417a-9be7-4b28-a381-86d92564f4f1,good,5
3a3ba860-e644-426a-bd6a-236b1182ad5b,Anil yadav,5
84729fc4-a59c-480c-9fb7-d4ae57152abc,It's good,5
77c8d033-3d36-461a-b19d-7d0c046e50f4,It's awesome recommend for everyone,5
cab65748-8673-437e-9e0f-285a87ee014c,Love,5
c89385ee-a4ea-405e-bfdd-280a1e89a25e,Great,5
3ad7eacd-9377-4f04-8c50-456dd8879ad5,5 star cuz it's just goated,5
b57698e5-8c40-4fba-9ee1-f91b0cf91b35,Good app I love using it to bomb,5
988a87af-d4d0-4e85-b5d0-dc5ca8ef5630,Good,5
8684285f-9e9f-4ad3-a68a-c5a243c7cc22,I really love this app and I'm enjoying it,5
29edd338-7cbe-47c6-a633-222d1115564b,It keeps loading and hiding ppl from my page pls fix this!!!!,2
775bb13b-7076-4d1e-8b03-7df664cdf24b,Hhbib Benkhaira 🇲🇦 on,5
691c6029-ed50-4113-9a61-5eecbbc6c772,parfect☺☺,5
5e8a6e1f-cace-4dab-b05f-a23af834a2ef,Nice app,5
30c24799-57fd-4b1e-b397-c458b69460a6,I use this aap,5
1c065338-b1d1-46b9-988b-42d1de833021,This is one of the best social media app but I have one issue related to music the name of music is never show please team work on this issue,5
f635df1b-db60-42a7-9742-d22fd3e90f6f,Be this app is low-key good and all but I got to give a 5star fan innit,5
6b30aaab-7fc5-4e92-b39a-c9e0ff40dd23,Nice app,5
33d1bd15-f326-4613-8ef7-4b13b70b4e62,Love it,5
0e984f40-2171-43d0-92e2-44a4a018cc39,Good,2
d34ffbbe-7973-4259-8ba4-41aca7731ab6,Tunakadraka,5
eec201d5-6035-4320-8539-2ea9a41c15c9,Good,5
fc522a61-b08e-4157-9b2b-103d8ba71dc4,app are beautiful many accounts are spam and sexual interference soo securities level very poor,3
4e31d0e0-ae07-44f8-b441-62faa0d827ff,Nice app I like to enjoy it,5
a0fc3efd-69c4-401c-82e7-f30f79ea326c,Nawaj gafur Shaikh,5
ef4a23c9-4df3-490e-9b8f-21eb6960c699,Love,5
371fef91-c337-41da-b59c-2e573f5c3a8f,Love it 😻,5
02d0eac4-d6ea-487f-94d8-fa6a6c07cabd,This app has gone downhill since Facebook bought it,1
983ad0c6-c6be-4b9a-84a0-8d5778553940,Good Instagram,5
ca57e8ea-8485-468a-8213-33434298965c,Gud,5
7a10a8f6-4e8f-41c8-9a94-1dd176ac0a1c,Inta app vantona watsapp ila massage aa pana maituto inga ena inga panra du massage limited viunga proo,1
50974484-b9a6-480c-87e2-5b4e578ed2bb,Okey thanks,5
8290e69d-b8fb-4093-9ac2-8d977bac5956,No giggbj,5
7ff7db97-3fb3-4a80-be45-816a58476760,Not installed,5
5ce476db-650e-4148-8eab-f6efb4937644,Rryiiys,5
66e5c9b4-e08f-4e73-9e83-f405b282e624,Excellent,5
fae96bde-cfa8-4f96-830e-5ed3d69d196f,Haven't heard of it before ❤️👀😭😂😇😘,5
53afa08c-4d03-417b-ba91-7d69af53b6ae,So good it helps alot...,5
ff0f1ee3-e86b-44b2-a640-2bdab49fc47b,I want the service on my phone,5
a5aee92b-8196-47b5-9341-7c7f59d679c5,Nice,5
961f74cc-f64f-4b97-baeb-07f6af67baf3,Your aap is best par video viral nahi ho rahe hai,5
da80a3a8-26ea-4d97-b464-fdea16bb6cb0,Bg(!🥹⚡️,5
97995f72-7340-4007-9bd3-a140d72cdd8a,Instagram bahut badiya aap hai,5
6e7d8e7c-4354-41dd-8df2-51a030b6b07a,Ok,4
901eff96-2e48-4125-8d0c-4b3fa5ea0ac5,Instagram my favourite app insta My id smarty.sc me butiful me to send me the link to the link to the link to the quality and the link to the link to send 😁 and password and not the same to you sir and password and not 🚭 any other details 😞 is not available in my favourite account to send me to my favourite app insta id is available for the y to the quality is available in your profile and the link to send the same to send me to my account is,5
9688fd9b-19d8-4b76-a7bc-e2b5c0ec2a51,Very bad,5
08ecd760-a5bc-4062-ae71-45121e8a55ed,Best,5
a48c4ebd-6f67-40ab-987a-9a889589b244,Nice,5
d3c90fc2-83c8-4719-9f91-6514c8867792,Excellent,5
79cab007-a143-4483-8fcc-394689ef9aed,Risk of them,5
5c4211e4-f41d-4df6-b4af-d1d4e140d03f,Chaurasiya,5
44d0ab91-de89-4330-a373-e64bc7e3d9f7,Very good thanks,5
4907c824-d76d-4402-b49d-972eeb26af00,Time waste,1
ab1efa99-ae32-46bf-b740-702bdd3ea144,Poor service in Instagram,1
54d89f5b-aea9-4bcc-8bbb-79e9f64e1900,"z,",4
c1c4bcd4-8c8e-4c74-91d8-eb7358476b49,Viry nice,5
c4074a31-7410-4d94-b188-230270e30b2c,Very nice and emajing aap,5
85ee3a0f-36d1-426a-9c76-2f4525e74580,I love insta,5
3fff2e2f-b51d-481e-a151-194efb312cd3,Bast instagram,5
e02c7059-ef1c-4ce5-bf22-78da25f78118,Perfect,5
c08be91f-198d-4628-9ca3-43cb9822c7c8,Full time pass,5
d0396add-89a5-4c3a-919e-bf195fc7ce52,Hhlo,5
cde03859-6ffa-4afd-9b43-b06a881c568f,Good,5
52638f0f-2b62-4077-9ab9-0b2f3a3a734c,Badiya Hai 🤗,5
ac850eb1-c603-4048-8164-31e87a96d232,Wow,5
75852371-d894-4b13-aa91-166639b8f8e4,😣💕💘🎀🫀💐💋♥️💞,5
63968d44-9f4b-4e3d-90c7-22b2e2e8eb29,This useful,5
cefc615e-b7b0-48bf-b916-fec099e2b06a,It is a nice app,5
d4360818-2f55-4337-a592-8e099661e412,Gun,5
06bf6f41-3ae7-4f0e-b031-faa475c581cf,Download it to my friend's almighty I guess who t-Mac G pure joy in My life God bless your sexz and Love Care of James McCollum jr to be able Love and hugs you all always download to my phone number on The Old cellular phone number is the New One Love you can I find do My Old cellular phone of the stuff I guess who I'm passings,5
3e944de9-ab14-4d6c-bb86-0b1f765c6ed4,Nice,5
8418eae9-826c-48ab-97ff-ede288ad193b,Very good,5
30efb2f8-bf56-4207-8498-7bbf2b875d0c,Awesome 👍,5
a485c2f2-ad87-45cd-a05b-3f74e7d84bc9,I love Instagram 😍,5
ab6ad006-7915-47a7-a9b3-87d569e31f34,Im having a issue it's been 2 weeks now can't see my avatar anywhere. ( Avatar preferences ) also disapired from the settings and even on the top profile flip also disapired i tried to reinstalled the app so many time but still it's the same issue i also updated the app lately idk why this happened even after that Please help me out...!!! 😭,2
e93e2771-2ca2-480c-bf1a-de68fd8d9f2a,Exlent,5
58d7a455-e26e-408d-b7fa-0efaf351f5b4,😘😘😘😘😘😘😘,5
4316cbc3-8e3f-42a1-8be6-8e6d9b5307e3,Best,5
47eda26f-d204-4418-9729-659b0fc96a12,Lilaram.markam,5
8193f1f0-f013-4a5b-9b98-bc895ea10afe,Pavan Yadav Gavali,5
9007cbf8-4aab-43db-82bf-c7fc508c50c8,💓💗💗🖤🖤💃💑🦋😇,5
1c67a706-318e-4495-bdfb-4e954a069522,Good,5
a57b8572-503f-43dc-bc18-d5a909bb3cf1,धन्यवाद आपका 🙏,5
7efced5e-a8ce-4ae6-b972-d2e2037069ea,Followers badhana Hai,5
9332e062-9a7a-40d4-9e2d-4e20259fb5ab,Ok,5
7edfdeb8-0978-462b-a643-687f0a33b210,Fdwge,5
6af09dcf-3ddb-49b7-95d9-56cd7535b219,😍,5
1bc131b2-a71a-4e1a-a06d-b336dcbcbff1,😍😍,5
5c79940f-8c22-467a-90e5-379f0e4867d0,Very good,5
340c06cf-8dde-4f2d-aa6b-8af1e99023eb,Good,5
23e1f04d-1675-4f1a-89af-3327d6263d15,"I wish it were the good old days in which you just went to IG to post photos and look at other people's pics and nothing more. Beware of doom scrolling, this app will get ya every time. Too addictive for me, I only install it on Sunday evenings for an hour these days.",2
86dd1366-9338-4fc3-aae9-71e684ede14d,Super,5
a7770e07-690a-487b-9504-960e1f029a84,I love IG is special and of upgrade,5
0922d2be-d77c-4a2a-a535-cc1514c16310,It won't stop asking me to rate it,5
066e1c61-770b-47af-98cf-5a0c94478008,Bappidas,5
97da09f2-7b5f-4da8-9d33-2e117d890956,Excellent,5
822f0240-ed72-4449-adc6-f3ccc8c6fd4b,Good,5
b9d7beea-20ab-4d2e-acbb-06594005bff6,"if you can add adjusting feature for face such as adjusting nose size,chin, jaws etc.it would be great😌",5
3f011424-64aa-46ce-b777-7151ac4fb253,KING of bhuriyards,5
26b45ce8-4038-4289-9636-e5007d72f5fb,Good,5
a4c9f9ac-2429-4b72-9b66-834d4a360a72,Marvellous,5
af5b76b3-bdc7-432e-8703-301c421e46e0,Ok enjoy,5
ba69f133-c655-4113-8983-4053879b047f,"It is very good for entertainment, I like it",5
257846dc-9eed-4664-8ef6-3623e87aee82,My phone number is not working new id created not please my problem solved please I request,5
20acced3-0ed0-407a-bdb1-7faa093b54b2,Epiccc,5
f123126a-fd08-428b-b6f9-119135d784a5,Good app,5
0d901874-a60b-4dc3-8430-0832cd1cdf60,AlOP,2
4e07e3c4-7ed9-4378-89d1-767760a8aede,nice,5
cf24c462-18e5-460d-b250-e107443b11ea,itss good beh,5
9deb0b69-f87d-481b-a4c8-e93450eefba2,Bhaut,5
03fad9a3-f052-441b-9e4c-6877a2698882,عالی دمتون گرم ۰۹۱۳۰۶۷۲۰۰۵,5
5d99914c-fcf5-4d54-95df-24e1185406f3,Insta is abest information for news events and activities by🥰,5
9b178f3f-e66f-4cb6-be6a-acc574f2051e,The app is very very use full app,5
ad7e7a39-7d94-4286-a697-d0436366e00d,Hhkgkgjhjjjhg gold medal,5
067f811e-dcad-44d5-b70d-4ba51583e164,Good!!,5
54b80b0c-33d5-4848-8811-2b6c7928e291,BHOUT MAST APP HAI,5
80bec98a-b638-44b7-b63a-8471adca90e8,😘😚😘😚😘😚 🍸🍸🍸🍸🍸🍸 Happy New Year,5
c330c1a9-6d73-4bfc-b7d0-8a3c7235b7b3,Filipino Neozep Fortune Gago,5
71718039-17e1-48a4-9d4f-29d4fa2e6d2a,Dallas your are wonderful I sure hate too see when it's gone I have learn so much from this I love the chosen Hope you make more good one of the Bible .Thank you so much,5
57cd4e54-f35f-4fa1-9375-e671eb4ac8bb,Good,5
dc0879b9-78af-4c59-b5ac-2353b00bebb3,I think this is the best app ive ever seen i can share verything i want and evry element that i wanthonestly this is tge best app ever and if your reviewing this i suggest you should use this app is so helpful it helped me alot so thanks a lot to this app now im addicted to it and i have a channel on it and it dosent like make pauses this IS THE BEST APP THE BEST,5
362498bc-237e-4316-a6e2-198cd9aeede3,Bom,5
fe297fef-9fe2-4fda-a007-82b09e6aa26a,Like 👍,5
f10c8bee-6689-45b3-b2bd-413ae2816fd8,Amazing and entertaining,5
5cd11b8e-acaf-401f-98e2-7d1736f14a0b,I love Instagram ❤️,5
72e3b14e-c3dc-4aaf-bd62-90fdd78a0525,Good app,5
fbe327f6-0126-4928-aadc-d3427c7dfdbc,Great,5
02f546ef-9b09-43d1-97f6-2f185496b995,Very nice,5
c8dc4b37-57c0-420f-b679-1ccdc674f8b5,Supar app💗,5
3408c590-1137-4327-bcef-1543ba905be2,It is not just app it's is our emotions,5
f42eec93-31bc-48f9-bc16-5ebc5dc023c7,Always something new and exciting being posted. Good App.,5
ce9f0d92-ad9d-4a3b-a4de-68c62404f7b1,"Well, I don't really pay attention much to the right reviews, but I'm going to start doing that because I know I'm smart as f***, but I just don't need to I just get by with my funniness and my happiness, but I need shampoo and f****** place to live. So we're going to start making money somehow I'll tell you about it later, but from what I remember I don't know, I wasn't on it very often, mostly Facebook and I was always hacked.",5
3d9556d3-80bf-4a11-8632-39814140b2e0,Very much app,5
1b4f9369-5f1b-4f3a-84d4-6d1072f83e1b,Goid,5
da856e5e-5e04-475e-9377-36e8fcb86b11,👋 I,5
bbd7a11f-ad48-410d-9bb9-6348055280df,1year recharge,5
c3f5a462-c6be-41a7-bf6b-ff87da794228,Good,5
9e1918a9-720d-458a-a55c-4671fcbc6bf6,Nice,5
e4378275-e847-4c4d-83d9-33f02c1c4cdb,Very nice app,5
fe216736-d8e6-4786-b3fe-70f42aa2b8ad,It A good app it cool you can take good pictures,5
6749ec6f-b16c-4ed7-b9c8-54e7ae5bd2a3,Pooja Sharma,5
bea265e4-8d50-4e44-ba1b-f8537e029e77,Very nice🤩,5
8b6f46e4-45e7-4c26-b44b-a183c19513f7,😊🧡👌,4
56fa7d44-8838-4231-bd59-1e9ea24d0431,Its a way of communication,5
15b2328d-3d00-4ca6-8037-37e74c074746,Love it,5
63067ffd-ed38-48e8-b47e-1158b6eb7468,Best,5
914a6001-4abc-450f-b7a7-1d2695dd5491,Sriniu,5
45a79894-bcb7-4999-809e-1c3511ab1f34,Best,5
dea43d23-52ce-4e6b-80b3-4916a1b5582d,👍👍👍,5
e61ccdae-c913-49b8-906c-963734d59853,Love it,5
2fefb455-50b7-4b17-b495-5d5a0f0822de,nice,5
907ea372-9e13-43ba-b7af-6280612c812a,"Best social media platform of this generation, absolutely no words",5
b96b514f-6cc0-4463-9756-de4eeb095def,Good Night 💤🌙 😊 Sweet Dream 🌠🌠🌠🌠🌠🌠🌠 🌱🍯🌱🌱🍯🌱🐝🌱＼（○＾ω＾○）o(〃＾▽＾〃)o 🌱🍯🌱🌱🍯🌱🌱🌱 🌱🍯🍯🍯🍯🌱🍯🌱 🌱🍯🌱🌱🍯🌱🍯🌱 🌱🍯🌱🌱🍯🌱🍯🌱 🌼🌱 Hi honey! Good Night 💤🌙 😊 Sweet Dream 🌠🌠🌠🌠🌠🌠🌠 Good Night 💤🌙 😊 Sweet Dream＼（○＾ω＾○）／ 🌠🌠🌠🌠🌠🌠🌠 ☁😊☁☁😊☁😁☁ ☁😊☁☁😊☁☁☁ ☁😊😊😊😊☁😊☁ ☁😊☁☁😊☁😊☁:-$8-):-$:-C:-$ ☁😊☁☁😊☁😊☁ (p＾ｪ＾q),5
e367a73b-6712-4617-9c3b-4c7697af809b,Very nice and very helpful 😘,5
8c0ea424-7f01-4aca-9105-7ed148b9ee1d,I love it 😍,5
9d69562c-dd22-40f8-ba64-9c726869a9e8,Nisa,5
4972c2e1-621c-4f90-94e1-331eed62ad0b,Great,5
b0747e65-acf0-43cf-bae7-41e59f9d4966,Instagram is a best app,5
ffb1cb4e-c08b-4f31-9294-740260210227,Download faster please 🙏,5
5f29d8e5-7c16-4631-97cf-98bab006e968,Amezing app,5
19fcc2c9-789f-4970-9315-0c4de2ddcc31,Nice,5
29fd101d-4b6a-43be-8dbb-8ebc6f35759a,Informative and easy to use.,5
ba120985-b090-4475-ae70-a4c533ca8f23,Inatagrem,5
3008405c-46a3-44d0-b313-9bed02610d4e,Good,5
ceb7e271-4e43-4801-8282-621bae9b8dda,Nice,5
8b8eab89-26b3-4d4b-ab04-d559eea77368,Ban Nhi Hona,5
ca419ccc-ee27-40b6-af07-de59fa62d996,Wow,5
bef1b2a8-ebc7-47b7-8d02-4051b5999b80,Amazing 🤩,5
cc90a962-1afe-4345-b8d6-047e7a00ab1b,Good,5
e64d74c6-374d-403b-8e06-3748ffd07d03,good,5
450a0026-cc49-4671-8dab-337f1fd29dbe,nice app for social media,5
5b94694f-64b0-4602-94b9-0a04e1f95ea9,"Just stopped working one day, can't do anything at all without it crashing",1
054f0aff-fe1e-4480-a224-e9ec3fcabcfc,Asahe bhot asahe,5
c411da90-6c30-4043-942a-1a4cd90d442b,Nice platform to show urself,5
2b1027ec-5ad0-48f3-8507-07749f6f9835,Rahul,5
3fd77351-5810-4374-b0ab-d72d37522c43,Insta,5
8bf06fe0-925b-406d-b003-06cf937e0cea,Jimin park,5
93237093-a910-455f-a989-5e77d10c02ee,In this most of thing is perfect but their is some glitch that is needed to be changed to make more improves . Howerver the experience is good .I wish that the improves must be taken,5
070be610-c94d-4157-9252-dfa9edc3598b,It's good keep it up 😊,5
65d19730-4582-406d-ab2a-c2cc56a16efe,Great exciting I love it you can't get it any better,5
4e59ec25-9928-4841-a347-69526502e6ea,Excellent,5
0a38aba5-e1fc-4ea4-bc55-25414f80d019,I love it,5
a4313983-7db9-4677-9383-cd0b4e4146f6,Best👍💯💯,5
57476e46-4a74-49cc-958b-629df6a8f8e3,It very nice and you stay attentively if you are watching it 🥺,5
bda6918b-c8c5-4527-bf70-f93c2989eeb1,DENO DA GREAT GILBERT,5
b8e15e2a-5548-459e-b4d2-e77d1564032f,It's an amazing app I am so much addicted 💘 and obsessed ❤️ with it I love 💞 this app,5
854016a0-0e80-42e0-a5cc-2976f2642784,ممتاز,5
af856458-e501-467e-8b39-be1d3d755487,Very nice app,5
4518ffda-7cdb-4aa9-9457-0ae0598e2aa8,Good,5
da2ee730-1fff-447a-aef8-6dc9a49b1955,Good,5
05a796cc-9307-4319-85a0-a3a992cc99bb,it is so fun using this app,5
3d764eaf-d67b-4865-a27c-9e3691bf8fbe,best app,5
1df4d500-6ade-4b53-9a59-e05e99593128,Suparb,5
0b91a523-da0b-4feb-a7a2-f2ce6904c893,Niche app,5
7b863e71-584f-4db2-baf6-2078a7312111,Kushwaha,4
3278bbbb-4877-4beb-98ae-227f853c51a2,Best,5
b497a28b-d307-4f80-bfaf-0c38903ff737,Ok ok,4
07778960-4198-4c69-8258-8e93e950014a,"I don't like these kind of apps, because that is very addictive and our generation waste their golden time on this nonsense app. 😤😤",1
5c246267-53b4-4395-9a99-33ef307f135d,All submitted sir hi,5
3146f0ce-fc6b-48d8-8769-e670823f8c3a,Deepak,5
