reviewId,content,score
8c341dcd-b223-4417-8e3b-b73746a0c403,Calls good but video don't works,4
fe558e66-2a88-4187-90a0-97048a2aec93,love it 🙂,4
9d9973f0-d5fd-4746-9aa1-29c208eac703,skype rocks all time,5
cfbb2637-2d8e-4223-8e13-688574ba65bb,Needs heic support,3
86421eca-26bf-463a-bd4a-0109f53bc7c4,it's good,5
5a4bb034-2162-4338-949c-a6d7e62e5c12,"It's becoming impossible to use this! Always slow, nothing works, loads of my accounts linked to this without my consent, I absolutely hate using it! I hope an alternative with show up soon.",1
cc52318e-7879-4a4e-82f8-b63807ae74ad,Incredible app,4
e610b2a3-6d32-422a-a06e-8d38bf6a41ec,Its ok,3
eb033ffa-fd12-4504-a36f-64061d8fe80e,the video is blurred and the voice is a bit smaller.,3
59460d1a-b8aa-4f12-a9ae-da648936cd5e,"The best option, low cost and good quality!",5
8204b180-ba26-4482-a17f-905a1469a9b6,call was clear,5
e5ce3512-047b-4d16-a84a-f0bf9afff756,"First time getting on Skype, it turned great",5
4c302a1b-da83-42b5-b4c3-476c5610cc07,I liked it,5
f55cea24-1851-4b7b-b5ae-b7f3619fe94f,"Has been miserable, is now worse, willbecome ever worse",1
2eada840-4f6d-4e2a-aeb0-20f2d9c6f3b5,good,5
a41c25e0-07f2-4101-aae8-1fc8567f725f,Good app,5
f6a0fd1d-7e1d-4863-88b2-5d1566d9548b,The app froze and had to uninstall it twice to get it working.,1
2b4d0b31-fe67-4c24-b0c1-5306cea33c33,Overseas and reception extremely clear,5
2eb31da1-6a21-48af-bc0d-a1a8be3d3954,good,3
17013d08-5540-4bdd-81b7-27c1f44d4c38,nice,2
07e0a113-fd2f-4847-9bae-a6d045be10e4,"Let me download and try it out. After that, I will be in a better position to provide you the right information and areas to improve in future.",3
b8cf248d-2595-41a9-bdb4-bed866a0c18f,need increase some voice,4
7a28fdf8-4750-4d60-a92c-319b4d4c49b0,good,4
bc28cbfd-6aaa-4b57-95cf-d5a6378c20be,Need an option to switch accounts,3
9f3edf3c-94b3-42ef-b94e-47ca9f15cbb0,easy to access,4
0230d275-3dbc-4e21-a1ba-fbcaf547628e,"The End Call button is right where my ear often touches the screen. It belongs at the bottom of the screen, where I'm less likely to accidentally hang up on my senior parents. I'd like to give zero stars for this awful feature. However, I'm giving two stars for improved call quality.",2
92b4c04a-161f-489c-a017-245b2cee576e,Loving it,5
4c869098-f45e-4f97-85e9-407c9d67d2b3,is a good application,5
e519b67c-2dcb-41c6-889b-dd68eacda332,can't search chat history???,2
ba1e9774-003c-4093-af9a-0db705a17906,There are some difficulties with calling,1
fc67e51a-4392-40ce-9de5-153a92b83650,great communication with no issues 💯,5
fe06d417-0846-41f4-a99c-d0add6e7af32,This app is very important and good it help us as much,5
3c51e3f9-dc39-47a9-b145-5c51034f41c0,"Worst Customer Service Support, can't able to reactivate my 1 year old number. I have my all contacts through same number. Now it's not getting paid for same number. Asking me to use different services . Please help",1
ecec8350-8953-49a4-a09e-ed9653a45d79,Excellent,5
8d1cad3b-7585-4e6b-acea-dda50d296cb5,Great it never leaves! 10☆,5
69ca49e9-c448-4052-b379-510a8ee34da3,good,5
da409aea-713e-4985-b153-ff46e0b041fa,Great app,5
6d0ae4ea-33ea-4a85-8d1a-6d792e62c619,it was a good connection and also if we could get more minutes for serbia on a land line phone instead of 200 to get 400 min,5
64cad8f0-6f39-4b9f-ab59-7e43be2e8156,"It is absolutely the worst app I've ever used, and I think Microsoft should be ashamed of the poor job they did for this app. For some reasons I have to use it on a daily basis, and it's not even one day without it's doing some dumb and buggy thing. In their latest masterpiece... I got added to a Bitcoin scam group. I left the group, but I am getting 100s of notifications, and I can't see the group or do anything about it. More than 10 years of developing an app and this is the final result?",1
a4489416-8e09-46ce-b651-951c082c40a8,Great app,5
b69a2006-b4d2-434c-941c-93d98cb8a6ff,"I've used Skype for over a decade and really like it. in the past some updates have broken some functionality or made it very slow, for the last few years however it's been quite stable and is really a good option when it comes to video chat tools with screen share. Perfect for lovers really--the girl and I love the animated emoticons that can display on the screen during a call. It's quite a unique app. Browser version works well now if you can't install the app. Mobile version is nice.",5
a8642e3d-6a89-47a5-bcce-647d03d22929,good,5
37809a7c-2c0d-4d18-a210-62159d8e5241,Unusable due to spam. Spammers can add you to a group you cannot leave after you block them. Then you get notifications every few minutes that you can't disable without disabling all Skype notifications. Fail,1
6119f2ec-ecbf-409b-80c8-2e361e0775f6,very need,5
03d0d200-bfcb-4c1d-8ede-96c43029b609,Nice,1
4ceb7169-ee26-4efa-99b1-e59fc1b27583,ok,5
39d38ceb-c889-45bb-81e0-1558a2b255e2,Concection problems!😑,1
e12b4c29-d26d-49de-b3bb-f7edb44d0edb,West so much time west app this is worst app,1
8f7820d1-3f80-4b41-b773-059885329bd8,Well using app,5
ef3f8640-dfb8-4a5d-badb-ee4d24b25564,good free app to video call and text,5
23de3a5b-3ee2-4681-a779-0f9ba6a4b0e4,Very Confidential and Good App,5
195730b4-9338-4af0-b4b3-61c3821c4652,fine,5
3bbdc4ad-aec5-4b6d-b380-fdca5b18a988,"Worst Experience, I had credited my account 2 times but the amount not added in my account, Earlier it was good but today when I had added money it's not showing in my account.",1
d1588779-a5df-4c2e-86da-6b59e9843da8,Good app,5
9126a1d6-dbfa-4ff8-927a-aa9f09c2d1e5,very good great Skype,5
658bb76e-c09e-43b9-b483-99ccf4932592,hello skype team group message notification sound not working 🤯,2
f2d8bdf4-fbdf-4dc2-81b1-41ac2df74fa6,Awesome app. I really provides a great way to communicate with distant loved ones.,5
42738439-7f93-4a4d-80b0-9fabb2c7cf95,best app for meeting,5
eebb36c3-49c0-4f8a-b428-e415da95402c,I like it,5
f58cf625-63f7-47da-9ceb-c2712140a655,Changed my password and now locked out of app but browser works. So stupid,1
ec77b115-9750-4caa-802e-01a73a27f658,Does this app have file sharing? No,5
c1f33c4c-b4c6-478c-909f-c2017c7a201f,Keep getting added to scam groups. Latest headache is that I reported a group and blocked but still get notifications every few minutes. Notifications don't go anywhere though. Very disruptive. In general the app is super sluggish. O wouldn't use it if I didn't have to,1
e0c5807b-b1e8-4d70-ab48-0cf72c64dd8b,"Too many blind contacts...all of whom claim to be doctors...and working for the UN in ""peace keeping secret missions"". They're easy to figure out after a few conversations. Ask for a recent photo? Get a line of hogwash about security. I deleted my account",3
fc12e7d1-c687-4eff-9daa-57d963e25da8,It doesn't open. Stuck onthe skype logo,1
d0d9f1ba-f5f0-40ed-873a-376cec7c6b7c,Good reception,5
5bfc9b82-6550-4d92-bf2a-1f20a62fafad,I even cant log in cz of errors,1
c74ec9ea-1264-4273-a1cf-bff3033c3edf,perfect 💞,5
81de1344-07e7-4c64-9f72-304439f4d90b,Slows Down the device performance and works not properly.,2
8b60635e-b223-46ce-8726-5169feefaf54,To many unknown people trying to cut in that I'm not interested in.,1
038dece8-1b7e-433b-a54b-07960b215202,Fast and wonderful,5
9a703c05-0015-4526-a28d-8ad37a80d5cd,It's to hard to start and use.,2
ddac8c75-7b7c-48d5-89b8-0e4dfee0f26b,I love Skype,5
55ad1dcc-af42-4274-9b5d-02791b9a8f69,"Avoid if possible, use WhatsApp or basically anything else is better than Skype. Update after 6 months: still the worst video app out there. I wish I could completely avoid it. Today, called someone 3 times. It rings on my phone but does not notify the partner about incoming call. Why are you working on new features like AI integration if the very basic and essential features are so unreliable?! I wish we could add negative stars...",1
5eeba796-035f-444c-afc7-ff51c9367a91,Very good,5
f48f60e3-4626-4d2a-8c05-c6d44c3c2404,it's good but it has strict policy with the way you guys block accounts anyhow that is just the annoying part any other things you guys are good.,3
dfd052c2-183e-44c5-9afd-eed15354e1b7,it works for me thank you,5
6ffd7cd6-f2b7-4cf5-819e-15e2cc2f48a7,Loud and clear. Connected with no problem.,5
14c72ed6-f979-4036-ab83-fd62f4965f9b,it's hangs,3
22a00140-a6a4-47e0-9c0b-24ada54d2535,Great,5
a814406c-81b6-41f7-bb65-65c8354c7a00,Awesome!,5
f14872fc-c3be-45e9-b2d6-83e674370e5d,good,5
6ce49434-26fa-4979-8888-072d9e2aab5b,VIP,5
47b2c689-12ca-4c84-814c-a460e7349a91,best,5
299fa794-196f-4ee8-b2c1-56aa2b0d7c96,"Though app is good overall but shown some lags using functions like accessing channels, back key, exit from app has huge time lag. Needs to improve. Also channels list not getting arranged as instructed such as recent on top.",4
40484b57-d1ee-4475-b57c-3749188b5ab6,Best,5
0088530f-1ace-48b8-81d8-eacedbde2904,it's very nice and safe,3
f6731a6d-209d-45d1-9537-7a1b4c9d612b,good,5
29cea6b0-2394-482c-b748-2c2640022370,Great app,5
e81faedf-21f5-4602-942a-d59e4ff00645,Best service,5
74e8f6df-0fec-4dcd-bd29-f1d7ff408529,Worst app ever used. So Slow that it reminds me 1980 era internet,1
7312e961-2daf-4375-9e55-9faaea97a926,"Skype is a friendly app, easy to use that can use data if you wish it. I do and love the smooth well connected vibe it maintains. a must from. microsoft. Great job",5
4381df10-ffa3-40ff-83a7-4647b39262d0,New update seems to give you notifications to non-existing groups and/or users. Nothing shows in chat list or search. Very annoying as it continues all day long.,2
e08ad8fc-5f32-4461-9efd-35fd27e46162,Excellent communication!,5
919987eb-91b2-49b5-b75e-ae6a732e4fbb,outstanding,5
c92616e8-4c22-4c3a-904b-64ebc66f0543,Excellent 👌,5
713cc088-99a6-44ad-9d75-479df3cb86b6,Beware this app will get you hacked by cryptocurrency scammers. You can't stop the messages. Whoever is in charge of this app should be fired and held criminally responsible,1
f49522b9-ec9c-4554-815f-804f64723397,Copilot rocks,5
209a875d-f2cc-46e2-a8ac-33434dd1697f,acutlly good,5
c2ebf2e4-e5ab-4099-9db6-ca5fd673b260,screen share is laggy,4
11add144-0a3d-4d7d-8697-ad1f130c2fef,"I keep being added to Skype groups that I am not interested in and I press the option to block them. Please explain to me why Skype still allows their group messages to be sent to me??? There are so many people complaining about this and Microsoft has done nothing to sort out this spam!! Please fix this nonsense or I will be uninstalling the app. Absolutely ridiculous. And, please do not tell me to me my notifications as there are other messages I would like to receive. Block should mean block!",1
54a85e14-9d67-418c-bc1f-f94b44471168,I like this app,5
1dcf2423-ed06-4f2f-a3ae-d5ca3f38118c,Perfect...,5
e9082611-ac70-4923-a430-03f20dfa2572,Excellent,5
0baf4f2b-3924-41cb-a36f-a008ae677beb,Why am I still getting notifications for a chat group I blocked? I blocked a scam group I did not request to be added to and did not accept the invitation to but even after blocking it I continue to be inundated with notifications from them. I cannot find the group by searching because they are blocked. I cannot send a message to the group to have myself removed because they are blocked. What else is there for me except to uninstall the app everywhere?!,1
cfd06291-606c-4609-b4ea-a0c0e546b54f,"Extremely bas behaviour, slowest app of the Play Store. - take too much time to load. - take too much to send Message. - Doesn't work with slower internet. - A newbie developer could create more optimised app. UNHAPPY WITH THE APPLICATION 😕😔",1
4def2a15-18f0-41db-83b3-52513a164aa9,very nice audio and video quality,5
455880e9-af86-47ed-921b-e23f3a322c03,good,2
28075b06-6f90-4fd0-ba98-30e95b907a77,So laggy,1
6444f289-8215-472d-a3c7-c483140b2112,Beaucoup de lenteurs et bugs...,3
9645f99d-e80b-4ec1-a7d4-3a2e2e2376fe,Not good aap,5
6c96661f-d36e-4dd9-b2f7-d9058d4c18a1,barabr che,5
a942b0ab-5a9d-4b1f-a851-e46d49ec0e91,s𝐂𝐡𝐞𝐜𝐤 𝐟𝐢𝐫𝐬𝐭 𝐜𝐨𝐦𝐦𝐞𝐧𝐭 👇 #picoftheday😍😍 - - - #photoshoot #BestPhotographyChallenge #photographerstudio #bestphotochallenge #BestPhotographyChallenge #picturechallenge #photoofthedayjuly,5
bac304c2-1af7-4f71-9e09-6282740aa7f6,it's perfectly okay and I enjoy using it,5
8155465d-4f4d-4a92-bbaf-3fd4103ea298,fast and flexible,5
f2c2275f-da48-400c-b74c-e175b2da9963,eazy to connect with interesting people,5
7503fa12-3090-46e1-b369-64972eca2728,This app is very useful for teaching because we can share screen to the learners.,5
2a6ff493-c6ce-4812-a6be-99cb7f6cb746,Very nice app,5
43b800bd-a35b-4d6a-9c59-56ad70e92aac,"Hangs alot. You need to fix this application. I would've have deleted this application, so irritating. Fix it soon or I'm out... .",1
b7c89e66-64bf-4e3b-8c0a-5f99f6e35c38,عالی,5
df7eac80-6e59-48f3-bb7f-1d0000bf1ebc,great,5
f7b83ce9-16d7-4d0a-a9db-8f7f3b06925d,"Unfortunately, the speed of sending and receiving and viewing messages is delayed by several seconds, and this problem has persisted for more than 5 years of using Skype, in general, compared to Google Meet, Zoom, and other similar apps. It does not have remarkable softness and smoothness",2
4f5be101-df28-448a-a078-0d6c3fd077fc,Easy to use and operate across multiple devices.,5
11bff9ae-d280-4053-9061-dc4e98d658e0,not bad. glitches a Lil sometimes,5
66d50115-55fb-4c06-a483-27f4802b9540,good,5
9ec27757-7823-4844-8e21-13c343cabc54,This app gets crappier and crappier. After messing up the camera screen such that you can only record a video in chat when keeping the shutter button pressed (never understood why that would be handy!!) it now changed back to a photo and separate video tab. Great! Only problem is that it doesn't record ANY video right now. It's a joke really!!!!,1
2074f4fd-27f1-40ee-abfb-db183b77d489,"Wow, getting non-stop cryptocurrency scam from a group I seemingly don't belong to and can't quit. I guess I'll have to turn on DND from now on",1
2e511633-db33-4bd2-8193-66190209172e,nice,5
31f56862-9849-4cab-ab21-a296cf72665f,"Picture this: you get added to groups of scammers populated by LLMs pretending to be making huge profits in cryptocurrency trading, and once you block the group and leave, you are actually stuck forever inside the group, and will receive non-stop notifications without a way to exit. Welcome to Skype!",1
7605a2d0-187d-4e72-880c-9495b0b1c023,I love the app. but let's work more on in call voice translation for better communication. so far the best,5
5f2b61b9-a42b-4440-b86a-454c9f440c08,"It would be great if Skype's call quality could be even better. Also, it would be awesome if the messaging system was smoother and lighter.",5
33cb10ba-dc78-4271-920b-84229137ff31,MONKE HAPPY,5
b4dfbbcf-a56c-4337-a143-0b8147ab39b9,Very nice,5
17e5cbf4-cf59-4e1e-aae4-c66a13e773d0,good,5
28d8de04-7b23-432f-827c-47963093fb26,it works so well I love the convince,5
8400ae12-7106-4800-895c-3ab4c79b75be,"Only app that is extremely slow and unresponsive on Honor 10, Android 10EMUI And the app is annoying with microsoft news.",1
25dbe39d-8572-442d-9024-86ca45c573d4,5 stars,5
8d21c07d-b09a-415d-860e-b12e1533ac25,"I like Skype, but sometimes too slow to type?",5
d15e0b88-5b64-4580-a611-a3d139e3e495,"Got invited to a crypto scam group. Left, blocked, reported, still get popup messages with their chat. My information is always available to them now",1
c4a367e3-06cc-446a-a65e-54168f1acc2f,good,5
0d016854-44b3-45fa-b897-deef93ef8ada,Nice guy who,5
e5450544-f109-41d0-bfd0-d9be207f584d,Great app,5
7c6eda6c-4070-4393-83ec-3d402e13859b,works well,5
ca334663-e061-4eeb-82cc-79903f8ffbf2,when the groups are large messages are delayed and the groups I'm a part of are for work and we need to be up to date with the messages. there are team members constantly messaging if all the texts can just stay updated it would be great 👍👌,3
09d88552-cc6b-4773-8b4e-67bd08e462b8,Skype is the solution if you are looking for an economical quality communication solution. always appreciated!,5
7fb5158d-1268-406f-bd0c-84967673b2e4,nice,5
532e5f14-b16e-48b3-94e2-734c65140c51,👍,5
eb854137-696c-4359-ac3d-ad57cf1605b0,very good,5
0b8be39e-5272-4a61-9816-75b3123b37c3,spam. so much spam.,1
83b48381-4b12-49a6-b328-ec59c71b0b01,Nice apps,5
592be214-f0db-4fe9-809a-acfbfed03bbf,very good,5
985a33d4-ebb2-4229-ae1b-a65263540c9d,working fine.,5
e01d680f-2e53-4d66-a34b-e63080005e74,Good app with seamless user experience,5
77f7295c-5fc2-4562-89a3-41fe9abc013d,I teache quran to hundred of students all over the world through skype... so easy to communicate... just Can't share screen properly...,5
ae380523-870e-4b6b-bba1-63aea1ac5f2a,Works 👌🏾,5
1d1bb209-0875-462f-8255-f0b383f6cf22,amazing app just loved the UI and how easy it is to use. Had no issues with it since I started using it.,5
26f76861-6051-4993-948d-f32081e78740,It's taking money from my account and I don't even use it. Luxembourg Skype. I would give it Zero stars if I could. I'm going to have to close my bank account.,1
f3dc11e9-e570-491a-8ce2-dfb204ec0aae,working Great so far. liked it Recommended,5
0e11e617-70cc-4c46-bdb6-9a31eb731568,sometimes log,3
791c2ba7-36a1-40bc-b5bf-fc89e5488c87,"Skpe is a good app...Need for domestic peoples like Indian, Nepal, Chinese, Pakistan !!",4
78f1e292-bb08-4779-9508-6a7abb81a2f2,Idk,5
00afd2c2-8042-4ebe-8481-411e4dd3ffcf,Very good app. Excellent. Well done bing.,5
9ce9275e-299f-4a0b-a49f-9d809e2a2cad,excellent,5
e524f509-810f-47a7-9072-2c39ad316c93,very nice,5
d0a02b3e-1bfa-4e9a-a36d-d619406bd23f,clear connection. Good quality video call,4
b33ab99d-f1db-4dd3-8bdb-68efd56c6991,perfect 👌 👍,5
d837dcc8-db5d-4c2b-bbeb-4019b106f4ad,very good,5
7777224a-ea31-430c-942c-584ab9698da7,Good 👍👍,3
6e2e03a1-f2d1-4557-b3ea-7c4e3a3470ba,I highly recommend this app.,5
bbfb73e1-9a29-44db-993a-f469779ca2da,"Everyone to know , what's that 👍",5
dd507b34-b0c2-4ec3-b6c2-9894e30738ac,Update,1
26b0c8c3-6f1a-414a-89ff-7f6bba2cd674,good 👍👍,5
cc7a9f28-654a-4025-97e1-e88c41de0e71,perfect,5
f5c4fd4f-fe40-4a49-86b0-22c37fc24332,bad they can hack me,1
f22f41fa-2eff-42de-9b19-65e7fbf0aee9,Perfect,5
5bd99a02-e331-467b-b0e8-a6b5d643cd94,"great application, I love using Skype.",5
5b61b8a7-8fd2-4359-aa86-0e1d04b186f1,so I have to go to The store and get some of the water,5
bb43210a-e730-4438-ae79-bb5419300612,"Glitchy, laggy, sit on screen properly, so you're constantly reopening it for it to repaginate properly. Since Microsoft took over, it's been a pile of shite",2
590f766e-d1bf-496e-960d-00037fb2acba,Real easy and affordable call app to over seas countries...HAPPY HAPPY HAPPY!!,5
3e407341-b7eb-4077-bf63-fac0158423ba,"Skype is the best app I have ever come across online, and it is very easy to understand and navigate.",1
627fb0cb-baa3-4e4d-80f8-6094e902d24b,very good app,5
531f15db-89ae-41e0-9eeb-8b1ec41e3cde,Spam bot. I block crypto scammers and Skype keeps sending notifications from the the same blocked account,2
6d38db71-5700-403c-b334-b1a6a68e3df8,love it,5
cea922a5-273a-425f-9bc3-6dc186dd664b,"Getting spam added to groups, then i report, delete, and block these grouos. But i still get notification from these deleted and blocked teams. Seems it is time to uninstall Skype and stop using it. It's as bad as MySpace got towards the end. It's the end of this ancient service. Bye bye.",1
59fbec81-fd2e-4287-a243-3793619d5502,great for those who use it. to communicate.,4
426c1ada-8e45-4b28-b910-310903adada4,Excellent,5
6f3fd0a5-c3b3-4576-a67c-d6d620f4ffc5,Chat notifications are delayed. and notifications sound doesn't always,4
3976f553-173c-4b6c-b75b-191cb315afba,"Everything is good, but wd give 5 stars if am able to delete all the text messages and call history from my skype chat in my device",3
78166d10-ab4d-4723-b75e-3fa0b9837b97,good app to have,5
dede1be0-e720-45cc-bf1e-a0424e31125d,Ankit kumar,5
87afa2b1-ac5c-411f-908e-da9926bd373e,Good,4
5584b0bb-1cf3-4e4c-a76e-068ec5db653f,Ok,4
ef004873-7f62-4900-85e5-b0dbc5f4e6c9,Money adding issue and Skype number activation issues,1
2627c79c-3d22-4247-8eb1-2dc4da91b90d,great,5
f1044a9c-45e0-4180-bdb5-416aaa64ef73,perfect,5
e00d8bff-bcfe-4136-bc46-06095d3f8c22,Not even opening,1
732680cb-2492-4fa2-b042-9d8fc26b8b16,I used Skype about 18 years and I was happy with because there was a big difference to others . Now with the new policy I'm very disappointed because my money just disappeared... gone. And this means I won't use Skype anymore. I gonna use something else. By my old friend Skype.,1
80ec3d24-793c-4bfe-85b0-e4324154ac8d,Unfortunately microsoft company limited our expression and freedom of speech and emoji that is tyranous action,1
849abdb2-bda6-4f96-a27e-158499c5ac2d,awesome,5
5eafcaf6-9654-4fb9-8877-7f4dddcfc2e8,It is good app. but one of the best slower app. i feel sometime too angry 😠. sorry!,2
178f4e4b-939d-4c0c-9bc9-ed56fd829334,Good app,5
77e242f9-1b7b-4c43-a144-d768bbf8c1f8,very good,5
6ca86ec3-4870-46f3-b5a2-a718f76289cd,very good app,5
0363b41e-3ef0-48db-9dc0-2546e73246d2,Whats wrong!!! I credited but not showing my credit and can't call!!! What problem???,1
543ef761-7bbb-45bf-91e5-4110411bc713,everything positive,5
da8b87e6-ed2e-4b27-bcc2-e4eed53cac4d,"Couldn't top up an established account with an established CC. Scam call after scam call, not blocked by Skype, don't feed me scam calls OK. Don't use this app",1
5cb17a4c-2a0b-48f7-adf2-79cf149a48ff,great signal,5
3f00605f-d63c-49f1-8c51-81002cab600b,®Cool®😎®Daw®,5
3b323f54-3edc-481c-8d19-37edc730625b,good,3
a914caef-0539-4647-8763-6cea323fef73,cool,2
c37104aa-e61a-4156-8832-d5417477f2d4,WHY YA'LL LOCKING MY ACCOUNT AGAIN AND AGAIN ITS SO FRUSTRATING,1
fb4e6d4b-8ba2-4d0b-bc63-fdaf4aab1c4e,Please fix the call notification delays. It's terrible.,1
be8a1898-bd96-4436-930b-3a26bed34a86,great!,5
3eabe1ec-accf-483a-aaa5-e367bf6f7628,nice app for chat duplex technologies services pvt ltd,5
598ff809-a046-40e8-a269-e8b91ed57290,"Of all similar applications, Skype always most reliable!",4
b6b47982-7232-465f-93d8-2a575359cf4b,Super,1
1ca24bbd-4526-40a3-9c0d-f8b17d84ebc8,I like 🤩💖 it.,5
601d81f0-574e-4e43-b03e-2a21ead2bd73,good,5
0c4adb93-374a-4a5b-807f-a38a69a51032,The best app so far 🤩,5
bc265bd8-5198-4e44-ba32-eba5c64d74e7,Always error sending video.,1
482bf039-0269-4d99-9b9f-c3826b1baec7,"it is very user friendly, very secure,",5
99629549-33d1-461a-9c87-b8f610db13cc,very good.,5
7fe0d4d9-1a21-4585-b781-8f61089df84c,it's as2,4
53bbacce-b28c-419d-bcff-df4d3a9bb093,audio bugs out sometimes but other than that pretty good,4
95521712-645d-4452-b28d-af11ec936694,I accidentally purchased credits but now I cannot get a refund,2
bb5fe1b6-0598-4018-bcc9-6d3448eeeac6,everything is good but the app runs a little bit slow,4
06c2b458-7aa1-40eb-a086-7b899497f747,very Good,5
0cdb1030-9173-4e72-a938-9ced984749f8,Clear in video and voice,5
77fa57ea-d184-4b48-81c7-fe4d1e9bb09b,Cool,5
0fcc9d60-cf33-4257-9814-03add66aea4d,love the translate option.,5
