reviewId,content,score
90875272-4f2d-417e-a2ec-8a1cfe342060,"Bad features,long ads,tells you ""enjoy the next thirty minutes of ad free music"" then gives me an ad not even ten seconds later when I skip a song,bad music choice,overall;just use YouTube music",3
86c45563-0c3b-41bf-b240-6e60e82d6ec4,Ad hi ad ha bas,1
a0fe2acc-ac52-4cca-b01a-ca96f460b1ac,You can't use it unless you pay,2
07ca9a34-72db-4e44-a3f0-e560386ef626,"I love músic... Me encantaba esta Aplicación, pero ya no ponen la letra de las canciones, probaré unos días más, si sigue así... Bye",3
56a0a38e-1673-45be-848e-417d4d2454fc,"One star until you can toggle off the feature that adds songs to your queue when you pull it far enough to the right. I've done this so many times when I'm just scrolling to get to the bottom, and I have never been so annoyed with the app. Absolutely stupid UI choice.",1
7f52f41a-b488-42ef-a98a-b3cab72e48b0,This is really best,1
938d576a-94e3-4846-904f-24db8f27d533,It's amazing no other words needed,5
4aea7589-f137-411f-b798-fa446f6479b0,Great when the liked songs playlist works,3
d8480fe9-8337-4465-bac6-65f2ec07100e,WOW,5
fb83764b-9eba-4b0f-9d7a-c7a7d029a4be,One of the best music apps,4
d7aa53d8-3486-459c-bc3f-18ceb60c6a41,It's so bad it doesn't deserve one star if it was possible I would give it zero stars let begin my yap session number one the phone version is dog poop I would rather listen on a smart refrigerator my playstation is better than the phone version number two you have six skips SIX SKIPS AND CANT EVEN GO BACK AND FOR THE CHERRY ON TOP IT RANDOM MISES EVRYTHING AND I MEAN EVRYTHING number 3 the final complant the premium version fixes everything I just sead AND THAY ADVERTIES IT WHAT THE HELL,1
5f48b521-dddf-4e89-be39-c912bd3a1d93,♡♡♡♡♡,5
093a20ee-7dbf-4ade-901f-37eeaa2326ea,Worst app,1
ac956349-3bb7-40fa-9ac9-994279d1aaa2,Spotify is the best app I ever seen before,5
f247772e-8ba9-4f43-9145-97e5d22700a5,"Doesn't want to work recently. Massive lag, nothing loads, randomly decides I'm not connected to the internet when I am.",3
07b60381-8e2f-41bf-9e9c-e23b20395f6c,I love it sm best music app ever,5
d0203dbd-e7e2-40e9-b7be-b8b6bcf94fcb,Nice app,5
f6cdfeaa-c9a0-4ca6-85f4-23b779415668,Fine as fk,5
94dd9c24-9fde-459c-a28c-dcb1eaa56f69,Its trash,1
619c4ea1-d8a4-42e3-9f1f-943b32df0090,Is unbelievable app very good,5
9b61825a-a7fc-49c2-a09b-5509dfd33158,Yeah I know I am not sure,1
4f4097e3-ceb3-4447-ba51-b43e1242bd64,Enjoyable and fun,5
54c3e436-f2d0-4d77-bff2-bdaaf1bcbedd,The city of Thursday ko free ho toh batana chahta hu free hoke MSG karna hii Aatma me samil kar rahe hai na tu free ho to the city and state laws and state law of the world of Thursday and state laws and state law and order in which I am a little more about your experience at that point me baat karte Hain call nhi Kiya tha kya hai free ho toh batana hai na ki tu hii Aatma me know when the world of the city of Thursday or Saturday morning sir please find the world me baat karte ho jayeg free fire,5
1c562fc5-ae97-430e-9da7-445238b9eb1e,If u don't pay for premium this app is horrible u can't even play ur songs on the order u want u can't only skip 5 times an hour it's just a complete mess do not waste ur time,1
3d63f717-ad0c-4ea0-9d00-36f8907da8d5,Love it,5
27d74a80-9fab-4b87-ada4-cb6b3c887d85,Excellent,5
0ebe73c2-e993-4ce0-b3b8-c6c9befc7758,Great music platform! It's awesome to play music with your screen off and while in other apps! The only thing that I don't like is not being able to look at the previous songs played.,4
1662d028-bd76-48f6-98e9-3323d5e66be6,Extravagant! Excellent!,5
b21a1ae8-b414-4fe7-9818-97f84a5ae754,I really enjoy when using Spotify platform,5
61db26be-f533-46a8-8be4-b8ea47c79da4,Very good 👍,5
0e942e0a-6165-4cad-a19c-b8fe40140399,Johnbuttery 1234 1234john,5
132ffd1d-07ed-4984-90a7-c770c2dbca4d,It's alr but there are too many adds and I can't I don't like 😒,3
5378ecca-64a1-4b69-91e7-17ee9fc26c7e,There is an issue with music being added randomly being added when swiping downnl for the music. Please fix that issue,3
12abfdc4-2fd1-4d88-931d-a9944feb9965,"Is good. Free version isn't great but if you constantly drive around, paid is definitely worth it. Edit. Unable to permently disable smart shuffle, constant price increases and several ""content unavaliavle in your region"" makes it less value than it used to be.",2
72c0dde3-a176-4653-b794-a9eea3253cb1,"Great experience so far, keep it up",5
a9871e54-8c47-4452-9f6a-615363b65e6d,Easy to move around and functional.,5
17a003b6-fb1d-49e7-bf77-f61602a1a59c,I really wish there was a better music streaming service on PlayStation 5. This app is garbage and only worth it if you buy premium,1
4774ec5b-898e-4c3f-be93-ebd3b4cdcc5d,"It keeps pausing! I have not given my login to anyone, and it isn't an installation error because I just installed Spotify onto my new Roku TV and logged in just for it to have the same pausing issues. It's getting beyond frustrating to the point where I may stop using this streaming platform altogether unless it's fixed!",1
bb7c991b-98c3-4822-b342-bcbe7af6559b,Wow nice app,5
a2e65448-e250-4643-9e77-23e5d10ecc39,"even lyrics are no longer shown if you don't have a premium subscription, it's annoying!",1
7f1ba04b-eeae-44bd-8089-8dd018ac61ac,We should be able to customize our Home Page and edit our Podcast history!!! It's so annoying we can't edit our history or customize anything!!! SHUFFLE DOES NOT TRULY SHUFFLE. IT JUST PLAYS THE SAME SONGS. AND YES I EMPTIED MY CACHE ALREADY AND SHUFFLE DOES NOT EVEN STAY ON ANYMORE ANYWAYS!!!!,1
0f09326c-95c2-4877-9669-ca59cd050e05,I have spotify premium cuz I figured it would be better since u can apparently listen to it offline or without wifi nd tell me why it's not freaking letting me. Hulu is less than this for a whole month nd I'm paying money just for it not to freaking work. lame fr. and it also keeps playing the same 20 songs when I have it on shuffle.,2
7d410546-a4da-4292-a1a5-e3781a0e7a09,Just love it,5
2ff43f1e-ee69-436c-aa65-9278f12d1de7,"Best music selections, sensitive to choice of playlist",5
34f8475d-8ea5-4df9-a45d-2dafc8b50585,Price hikes killing me. Might leave soon. But maybe you'll think it's worth it.,3
e6c13abe-0769-4a57-8438-92f99f82d207,I've had Spotify for atleast 3yrs and literally can't live without it thank you Spotify for the best music experience since I was a youngin 🥂😁👏🏾,5
b9b1f67c-ba3e-4b32-8c0f-179bf5f0b27b,Excellent user experience.,5
2ba6ed3c-e888-4aa1-bc60-4475bc5261da,Very Nice Music Apps,5
c5a5bfcf-6d4b-48b9-a4c8-a4edbcd05483,This app very useful for song lovers 💕💕💕,5
8243f878-9da3-4da6-9d58-d39658024a81,This is the music app you need!!,5
86936b16-6df3-4f97-b341-81d2ceacdc43,Spotify has a robust selection of my favorite songs. I am seriously considering of dropping sirus xm,5
d3fe0a71-482d-43f7-baaf-ee0b4e9cab4c,............................🎵🎶💀💯🔥,5
d936f9d9-24e6-4cf4-99ae-52324059e5e2,"Wuld really have love to gv u guys a 5× or 4× rating but I just figured out a really bugging issue. Please tell why I will have to use my data and download songs n albums I like and later will not be able to pick wic to listen to, even with my mobile network on? What's d point? Wats wit all dis music apps and premium plans?🤨🧐.. Sorry guys, but it still didn't help. Inside the playback option, there is nothing like offline switch to on or off. Disappointing really..😮‍💨",1
ff1cba91-19b3-4a83-8d90-3f545bb2c516,We can barely do anything that doesn't include money.,2
1256905b-cf35-4d9a-9cda-0e349a2fd466,Apselutly the best when I'm out with me dog and lissing to my mind of music it's so so relaxing very 😎 🆒️ 😎 🆒️ 😎,5
f191f39c-b9c3-4918-9836-6b723dd73b24,Ok,5
634bda93-793c-4d75-a566-3a2d1a7cbe02,I can't log in,2
70f92541-9dbd-4cdd-8e0b-2ba8a187b8fc,What's just happened? This is the third time I play songs and suddenly stop ???? I really need a solution to this problem immediately,1
27d5fe1e-8a4a-40c8-abc6-c8e55f6f7bb7,"Been using spotify for more that 10 years. Now I'm using Amazon music and apple music. Spotify is by far the easiest ome to use, the best and friendly user interface and by far the easiest to connect to wif speakers to play music on demand. Can't wait to have the hifi version.",5
2332bde7-d46d-4f1d-a985-721de235992a,they have music♡,5
461bac36-7062-46ef-8a92-f764aba6d124,Great soft 60s songs and podcasts,5
c54efe7a-3566-4715-8741-cfd07d9be81b,This app is the best,5
1e4689cf-3ee1-4688-a2b7-b35334a3368e,سوووووووو امازينق,5
c45976c2-02a9-4d60-a8ae-49d1b355e157,With every update it seems to get worse.,2
cfd4ff8d-b776-46c0-81b1-a1948aa5a2b6,Works as intended.,4
d07f6409-63a8-4881-9794-7f77966ac4e7,Great app but freezes my songs constantly,2
f500a4af-9774-4e82-a1df-3a7d404c0670,Best freaking app I have had in awhile tbh i get to enjoy all my favorite songs and pick and chose the audi books and podcasts that help get me back to where I need to be,5
0318141f-b15d-4f9f-866a-08884ec38934,Feels like culture to my ears🙂,5
9d407564-4015-4e9e-b76f-7913e4efd8a9,"There are too many commercials, and you have to listen to too many songs you don’t like before you can listen to something you like",1
72a5ac89-5963-4d42-9b18-f14c0d9efea9,Incredibly annoying how pay to use this app is e.g you can't travel if the account is from another country. Also I made a playlist and it randomly adds songs that aren't in the playlist. I briefly had premium and I didn't encounter any problems. It just makes it not fun and premium is to much for me to pay for every month. The only thing that makes it 2 stars is because of the large range of music. You're better off with YouTube music.,2
17feb835-16b6-48be-85ff-20d1eb87c0e0,I here at earth 🌎,5
a4eed210-5086-44b4-a96f-be4f8863252e,"This app is great for finding out whether you like an artist or not before committing to buying their music, and it's also really good for finding new music you'll enjoy, as well as sharing those tunes with others. Also, unlike many other apps this old, it still functions really well, and the UI has not been changed unnecessarily. It's only been modified in ways that actually benefit the user. Plus, it's good for couples, as they can share an account.",5
05f19e56-fd1c-47a0-8a14-beacfa602030,What happened to you!? You're too greedy,1
160d832f-be83-4ede-8eeb-c90a22b75119,Spotify is the shizzznit..,5
7be2c980-8b1a-4354-a2ea-6c26d5f76ccd,"I'd been a Spotify premium user for sooooo many years, but recently cancelled because theyve gotten too greedy. I hate using it now because of the insane amount of commercials between songs, so I'm looking for a better option.",1
47137487-a8da-4027-a1a7-b8358e9c2874,"Superb app, speaks for itself.",5
648a4e2c-ea36-44cd-9453-daf6f144dadf,I love this app it's the best app for music,5
b0d07cdd-9407-489b-a8f8-0e3f00eaebe7,I like listening to songs like poison trees. And I like the vibes,5
f669ea6c-66f2-498a-8dcf-637911bb3010,No ads and it has good quality,5
1b8101fa-cb5f-45c8-b813-cdbc50b01e3b,Has many songs I enjoy,5
e0854f81-b6ec-453d-a772-e32d7a2a56ae,I just think that lyrics should be for everyone not just for us premium users.,4
ef26effd-435b-43c7-913d-394161ed1251,Best,4
945fb066-1df3-40ec-a0dd-df1a9a560af6,I love it,5
cf23439f-1290-42ff-bc9c-2ba052ed3dbf,Excellent music from all my favorites. Also enjoy the DJ when I am on the mower.,5
e0fde367-31e5-488d-a248-e953be2c3aa7,no issues with app. it just works!,5
02520f32-9cf3-488a-b55a-820fd2be0723,"I do not like the new Spotify, they just want money from the apps, and I can't do anything already at this apps",1
a7e26537-fee9-48b7-8029-9023c49c4e07,primium customer 😅,5
85404bae-375d-4788-ad7b-fd5babdd9d82,I love it,5
27ee714e-7ae1-43c1-944c-340e37b00b6d,"It's good but the ""Made for you"" and Song Suggestions are not allowing me to play songs and because it's in the ""Made for you"" and I can't take it off.",2
934c173d-f6d4-402f-8bb0-0dcaa7488546,I love listening to music on here you can listen to whatever,5
29066995-0d01-46be-9cd2-10ef29031a4f,Exciting,5
372b1674-565a-40b5-a51a-7a6e6dd9dcce,Very good,5
2822fd24-ec6b-4508-bf66-bc264535ec06,I love that I can listen to music and books and ASMR,5
fba87692-36b3-4939-8248-f8b26bdf8ae2,I like the audiobooks and podcasts,5
286b45e0-5eea-4c74-ab26-e76f731d2d9c,Best music app. Music feeds my soul,5
56ebf384-4b8a-4f3f-a251-5c4f962b62b6,Come on its Spotify who doesn't like Spotify,5
1bb36388-1f40-4baa-947a-23d76534c34c,Superb,5
1b30b22f-9761-4be0-b4ab-bf84e3052796,Nice,5
456cc9c1-0ca7-45bd-bbfb-5bfac4655a13,Excellent experience!,5
b9f90214-5fd1-4b6c-9843-a5372516665b,I love women d4dj hi rika seto merm4id,5
2e713a09-9584-4789-b0d9-faaae30d3a07,Love this app I've been using it since I was old enough to have a phone It'd be a full five stars if there weren't so many ads and if it didn't constantly disconnect when trying to play it on my playstation I know the ads wouldn't be there if i would buy a subscription but still there doesn't need to be an ad after every song and the more recent update of having limited lyrics a month was kind of annoying so there's another reason to go down on rating other wise this is an amazing app,4
70fd419c-252c-484a-98ef-8ac5429d1c5d,🦫,5
ac6814b9-23d3-4245-b537-4a647e129107,Good variety,5
3c1ef8c2-99ff-4dac-a834-b11b0b0565eb,GOOD MUSIC,4
526be492-0aa7-49a4-b431-d83a753c677a,Been with this app for many years now always been better than pandora or iheartradio,5
8276fa5b-7051-48ee-a71b-08ac94299765,"I love it and I got Spotify premium. However, for the duo plan I wish it didn't have to be in the same household. Me and my best friend were interested in getting it together, but we cannot because we do not live in the same address. Also, I would love it if the song was downloaded onto the device and not just the app. No doubt would get at least 40% more premium users",4
e17d0432-2e63-4616-b8c9-48fe9a68effa,"Se queda sin internet de la nada, es sumamanete lenta, usan internet explorer como buscador o qué?",1
82feafd9-a4f5-430f-b36c-c6b7717e740d,Often just a slow app with 8 sec waits just to open and close playlists with skipping and playing music just stalls until playing all songs at once,3
926e300f-f0c7-40dd-b01d-1fca520cd606,Outstanding,5
3f683af0-de11-4511-8871-898ee4d44529,"For jacking up the price, your device sure are slacking big time. Doesn't sync up correctly, gets stuck all the time on the last song even when you close out the app, algorithm SUCKS, repeats like 5 times in an 8 hour day, sending jams works for about one song, then you're out of it. Fix your broken app, it gets worse almost daily, and for jacking up the price $2-3, it's not worth it, about to go to Pandora, which is much cheaper.",1
1a0cd109-9ad6-4f76-8471-be104005729b,"still getting the ad issue but it's gotten a bit better. Playlists are looping my songs, which is what I desire in music honestly, and while I don't use the mixes made for me by the app, they have helped me find some songs I like. Still not a fan of most features(such as the shuffle/ordered toggle) being premium only. No ads, I get it, but everything else? Not a fan.",3
ef33a9f1-f78c-4ff1-86f1-ca34b82ca886,I don't like how theirs only 6 skips per hour,3
75deac43-a0a1-46a9-a186-2613042d7b38,It is a comprehensive music app and the most orderly music platform I have ever seen.,5
d9fc8614-7acf-4401-abb3-029dcf28f556,It's great app that you can listen to music from different genres and even you're favourite artists too!!,5
79f8ac82-195d-47fb-8919-1d6a52aa1cc5,Muhammad abubakar Muhammad,5
9baa275a-b3f5-4a9d-81c1-b06216cb4499,I appreciate that there are good songs and CD'S from which we can choose,5
6772787b-35f9-469b-b78e-23d521a4f392,You keep raising prices and every once in a while some songs disappear and reappear weeks later.,1
58f44094-a358-453a-9791-1d1878017f94,Literally becoming a worst app now. Like ik who wouldn't care about their profit but still this is way too much. At one point I used to understand but now I can't even play any song I want anymore. It's frustrating and overwhelming. I used to love spotify as it would always calm me down whenever I felt disturbed and suicidal (I'm sorry to use such words but the truth must be spoken) I was quite okay with not being able to hear my Playlist in order but being not able to have choice is terrible :(,1
64ca3b78-55ab-4eba-bccc-c8176ffe75b8,This app went from great to almost unusable in the last few years.,2
69ef3915-e2d2-4508-b20f-58f8b70397da,"Always find what I'm looking for, followed by a rabbit hole of great suggestions... awesome.",5
3311fbef-1392-4059-bbae-41fe0af0614b,Spotify is a giant,5
c899ffc8-06ad-4b34-86f3-a75cbd5149da,Easy to use,4
816a29b5-58a4-4433-9ea5-0499346c5bf0,Exceptional,5
2b31e50b-8e27-4032-bc9b-0c9b50929b8e,I love it. It's kinda good but the adds.. Are annoying me. But it's okay.,5
ba28c608-e767-46fc-b7ca-5fdbc45c44f4,"what can i say, this app became part of me, it's like breathing.",5
e426e8e9-1b20-4315-a7ff-cf980dbfbe1a,I love hearing music. it makes me feel safe.,5
29fbe346-b917-4210-b8de-73583844ef79,Great music app.,5
9073a3f1-378c-4ff2-887d-c6a4d82f7f3a,"Decided to update the app... now it keeps the screen on while in use - very efficient way to drain your battery... 😡 If the update is buggy, or it changes your settings behind the scenes - what is the point in it? I will keep Spotify for now, but it was the last time I updated it 😑",3
1caf772a-9391-4dd7-9ab8-e172a1721480,Even I cancel the plan and disconnect the payment method like gcash it's still deduct me 149 pesos what a worst,1
d9630cd3-ac0b-455a-9ebf-cbb4551cdf10,I love Spotify ❤️ great 👍,5
1a04c4a6-a0f6-4a4f-a33a-4890615283f7,Sooo baaad,1
23ac9723-9995-4b80-a9b8-d786508feafa,👍,5
ba0e23ed-c030-4147-8bad-64a47e09483b,I was listening Spotify yesterday now I can't listen???? My songs doesn't appear and I have to pay premium whats the point of this being free if we can't even listen to music because our songs doesn't appear like this is so annoying. I don't know if this is a glitch but I searched it up on tiktok and they got there songs back because they bought premium. also bfr we have to pay premium if we want to play back the music? fix that Spotify cuz we aint downloading an app if we can't listen songs,1
6e4b2016-2d10-47e7-bd4a-bbfb3e88b8ac,this is an amazing app which u can rely on for a long time u can get off the app (spotify) and the music can play while ur playing another app with is so useful! i really recommend this!,5
9a1a5490-5e70-41ba-b01f-99514dcda287,I don't like that viewing the lyrics is being limited and paywalled. The app itself glitches so many times and it takes several minutes to load the playlists even with decent wifi. Also it keeps playing the same ad several times even though I've pressed the dislike button so many times.,1
87955f5b-69be-4be6-9fe6-f24a561d9710,Keeps playing and going just like me 😎,5
a55f96cc-87e2-438a-8e64-e91e6f876dd2,I'm confused on what y'all was really trying to do with this last update. How does it make sense that I can't play the song I want but hv to wait for it to come when I put it on shuffle makes no damn sense and what is it with only being able to skip 6 songs an hour I just open the app it a long time to meet this hurry update I'm very displeased,5
1c357b84-7ff2-4fce-8cf9-5b04bd625b6d,"Used to be 5 stars, now I give it 1 star. If you pay for premium you'll get no ads on music, but if you listen to podcasts, you'll get dynamic ads inserted awkwardly throughout the podcast (not put in by whoever is running/recording the podcast). Disgusting practice by Spotify.",1
8089c99a-2579-4cec-b645-a277b3dd7351,Best music quality and I just love it,5
01f1302d-3fab-4cb5-91d1-3d1b1fa70230,The app is so perfect and I like free lyrics 🩵,5
6eb17f7f-77b9-4b1b-94f8-26b713c226df,My go-to anytime. I like how Spotify makes my playlist.,5
41af5b2a-822f-4fe0-ae63-a7f4579c8bf6,I can't listen to bands I want to rock bands bc spotfity thinks they are metal and recommends metal in my homepage I don't listen to metal,1
217b7c56-a420-40ac-82be-57f221b40557,😡,1
4c04d628-e924-4809-9074-f4bc72eba0d9,I can't play what I like anymore. It's apparently a premium feature. Absolutely horrible! Uninstalling.,1
1cda1852-0c0f-44ee-b10c-00112258b498,The app is always broken somehow,1
5ba26fe7-ac41-420f-bb6a-abbbf2ad2de9,very cool,5
ab8085af-9366-4705-b02a-9c39c94a4efd,Ads are longer than the songs they compile. You can't enjoy Spotify unless you have Premium.,1
73c73db4-3b93-4c12-8678-e8afdd309ce1,Spotify is the worst app you can download,1
59c52b01-a3e1-4cc1-8663-a5126ae807c0,"I love this app! But just a suggestion, you used to be able to read the lyrics without premium but now you need premium to do so. Can you possibly change that back?",5
c9209f25-a29d-4a0b-8350-9a6fcf02a135,This app is cool but the ads are annoying and the updated version is unpleasant,4
6c841d57-9a70-4331-97b2-1ae564047982,"Not a fan of recent update. I used to be able to quickly scroll through a 2000+ song playlist by flicking my finger repeatedly but lately when doing that, it'll queue up songs as if I swiped on them. Minor inconvenience but definitely still an inconvenience.",3
9a611479-eb37-4b24-b909-7dda557c8c3f,Now horrible because of the new changes. Fu## this.,1
004b5edb-d7ed-4443-b979-5c3c63e95c6e,My favourite app,5
6c44acb1-0c5a-42b7-9534-df233b9e70db,"It's a pretty good app, but I was trying to listen to one of my Playlists, and it wouldn't load. So I tried to look up the song, and it still wouldn't load! But other than that, it's a nice app",4
3c86aa0e-9bb2-4a57-b23b-7ba264bdeef8,"Please allow the ability to permanently disable smart shuffle. A year later, same request.",1
4de9a0cb-c947-444e-b986-be8416c2cef1,Sensessional,5
37b53bdb-2fb5-4310-a3d5-b9f839192c9c,It's music what else do you need to say (*・ｘ・)ノ~~~♪,5
fc678c11-844f-4893-afb8-4f40a854ec31,I love it,5
530b957d-d284-4062-8bd5-16d0367b3846,"Oh Spotify is free alright. Until you have to pay for every other feature. Find a cracked version or pay the toll or better yet, find another app. I recommend Trebel.",1
9ad48e0c-5b82-4ca3-b494-16dcfc486f35,"Rated 5 stars in 2019. If an app does it's job, then 5 stars! 1. They removed the feature to hide songs across the entirety of Spotify. Now, it is only hidden in the playlist you're in. You can not hide a song from an artist anymore. 2. Ads on podcasts. I pay for premium student which I understand now is exclusive to songs but it does suck that it does not include at least some ad-free podcasts. 3. If you hide a song in a playlist, it still plays it. -3 stars for not doing your job, Spotify.",1
5d6f5889-fca0-40be-b9be-6b185181819d,its the best app for music 😍😍,5
7372f0b0-62b8-45ac-b46d-4484f6bca927,"Dealing with this issue for a month. Basically, I can't hear my conservative podcasts. they're playing, I just cannot get audio. But I can listen to just about anything else. I'm not trying to start a conspiracy thing but that's what happening with my account. Meanwhile, you got me jumping through hoops with restarts, clean restarts, reboots, and whatever.",1
353e44ad-6cab-4183-b18f-8bbbf9a627bb,Awesome!,5
9275e193-e89b-4e7a-8fdd-c56e894f79f2,I love spotifiy,5
09916004-224d-4bf4-8214-f5c471ead9c6,I am a beginner,5
1183f03a-25e1-4f84-b96e-68da894e1ce0,They have all the music I like to listen to.,5
f8c097c6-f552-4ab4-89e0-406a16e13fa4,Excellent recommendation algorithms,5
5699580c-2a88-46c4-b1be-6ade48f379f1,Awesome 👍,5
b71fbaed-c43c-4638-982c-181ae8b216bd,"Decent with premium, but if youre using it without premium its pretty bad.",4
30482b41-9635-424b-b533-c612cfc5fab8,Rocking Spotify 💪 Sound and Quality kills each song ✨ I have come accross many other music app and I bet no other cant replace Spotify 💪 👍,5
1f077fd3-2007-4c13-bf8f-221f2b377d0c,Spotify is Cool . I'm hoping they will keep on keeping on with the good great sounds .,5
90542fff-7b57-45ce-be37-17ea10cbe0ec,It's one of my best music app I really recommend it for others,5
f50c93ac-caaf-4606-8f67-5ecc06c804a5,"I can look at the lyrics now without a limit, but now when it moves onto the next section it's choppy and it moves onto the next section of lyric faster then the song and it's very frustrating",3
ee1ce1fd-4ceb-468a-87e5-2215b29d9b7a,"Like everyone else is saying have had it for years now, has been great but now it's all about premium and squeezing out as much joy from the people as possible as if listening to music is a luxury. Plus the actual functionality has faltered a lot so will be looking for better alternatives.",1
17961004-3b4f-41a9-b77a-cdc56851310d,Everything is great I love this app,3
7e0e97b5-c413-40fa-bc1b-1da530659c0f,"Spotify family etc plans are affordable and well worth it given the custom Playlists, blend etc. Other apps are no match",5
33dea219-9025-4c7e-9475-adca7f299f8b,Phenomenal,5
00002483-8ca1-4398-aeb2-0ea6b9cfbf06,"i don't like the update it's like you need to pay for everything before, you can see the lyrics and you can even choose the next song to play anytime",1
66491293-633e-4e71-847a-afb3f2fbe34a,Thank you for the music and great memories 🎶😊,5
0fb47d84-58fd-44db-88d1-367afd5f67cf,Great app no hickups.,5
99bb1b5d-2c81-4b19-bccb-c769102f63c5,I find most of the songs I'm looking for here,4
14531926-8e54-46fb-a1fe-729aaef9b8fe,I love the app just like it has ads pretty much every 5 minutes. They need not as many ads. They also need a skip ad button,4
19cb270d-f5aa-4ea9-acb8-e0e48fd61a07,🔖,5
7bc8c50c-8c79-424d-a496-8379f9bc6eff,At 3am when your sad and need to cry use Spotify it's the best,5
964cd250-418c-4655-9d32-de71933d61a8,It's not the one,1
907c2eb3-97e8-4050-bace-10db1ad727ac,worst,1
3092c35b-0ca5-4d65-9f41-014f7a0fd3b9,The DJ mode is very satisfying.,5
b4a9d46b-e772-4a0d-9ba6-7fa067e32a46,Almost everything is paid,1
cafd07b8-f707-40d7-b69f-8a5f161085ec,I love spotify,5
04f0864c-7b8f-4bf2-818e-e49644def1ac,Don't have this app an don't want it,1
affb09b3-f7f6-4daf-a464-bc76c756a574,I don't like the ads,4
459e7eda-1e3a-4d07-92df-28aa409c6a51,"Smart shuffle is the worst thing ever, it keeps turning on on its own",1
cf9eee1c-4c6f-49c6-9599-bbc90b8fc1d8,"Anything i write here has to be fluf for the company. Otherwise, it gets taken down. So im going to say nothing and let the 1 star speak for itself. It's a shame you can't give 0 stars.",1
379f63fb-45ca-47cb-9522-db42824bdfbd,"How the f do I change my profile if I used the wrong one, galaxy a32",3
897c3536-7e63-4b83-828d-2c24d4e036b4,Way toooo many ads after only one song very frustraiting,1
de9f74c1-6811-4346-9362-74491486a032,Why am I getting recommendations for podcasts that have nothing to do with what I'm listening to? I listen to sports and I'm getting women's health podcast recommendations. I'm a guy! Sponsored by Pfizer so I guess that messages sense....,2
0cdbd4c9-1b28-450d-bbd3-7d3bf1252764,I'm having the best experience here. Nothing beats the feeling of the organization of the songs here. Everything it made to suit your desire. Kudos.,4
b3fa8c48-15ce-4efa-8d45-9f947b07ac51,I blooming love this you can get all my fav music and it's great,5
045ec3fa-5921-4cd0-8093-a4f42a485d6c,Very nice 👍 I love gospel songs so much good job Spotify,5
c3e302bb-122a-4e8d-a610-124816bf8824,Marvelous,5
0a10891d-0ee1-413f-aa20-97edb3dd1998,Wonderful,5
