reviewId,content,score
3f128e71-91a2-424e-885a-9f5635164511,I unsubscribed from this app and it's free trial now they are charging me £168.I don't know who put me onto this app whether it CEL Solicitors I couldn't email them messages or anything or contact now I being robbed again after being robbed of £4301 by vermin who also destroyed my roof. You seek justice and that's how you're treated.,1
bfad4cf8-9979-4b01-9027-96c0deb1f535,I'm enjoying my Dropbox so far,5
28e724dd-c077-406b-8487-40861f24f8df,Lost pictures,2
8d69818f-c44b-435e-a872-7f74f49b9ffc,"You either get a measly 2GB free or have to pay an extortionate monthly sum for unnecessary 2TB, they don't do anything in-between. They have gone the way of other apps that complicate their features at the expense of usability. Limiting the number of devices just helped me decide to dispense with them altogether. Came back and tried to rename a file - it's impossible without the system adding -1 to the name of your file?!",1
1d73cff9-bc11-4c45-9f22-6d31d353b9c5,A great way to organize pictures and important files in one place.,5
9bace235-e4d5-4677-bbf1-ccd28ae20da8,great app,5
40328f67-da4e-4983-96f6-466e053de31e,"Initially in the free service phito and video upload went quickly. Once I went to paid service it now takes forever to upliad ...I have had a series of phitos and videos that have bee loading now for 5 days and its not completed yet. I have enabled using both wifi and data plan ( I have unlimited upload/download). Not impressed as I wanted dropbox to give free up phne memory space. Alsi not able to get in touch with support , it hangs when logging in useing google.",2
6e48808c-76ee-4868-8562-6ae466ee660d,I got this 1 right?!,4
b8a1007b-71d8-4982-9a58-262390bd58e6,"Aug 17, 2021",5
339c9e36-25eb-4749-9d6b-c117fe6001d8,Trying to delete this app. Can't seem to get email to cancel. Keep getting the run around.,1
bf961aeb-50e9-435b-89bb-da8a6e018744,"Working perfectly, exactly as described.",5
8e6a19e4-341a-4b05-a004-09c6c35aa745,"App is very reliable these days. Main complaint is the bearly visible ""edit"" button in the plain text file editor (in dark mode) which gets consumed by the surrounding text! Just make the ""edit"" button blue - simples! Also -1⭐ as Dropbox subscription way too expensive.",4
dac51822-136a-4e78-9023-8e51c406d42d,Optional,5
f86836bb-e645-4d94-9369-747108b5b00c,"Installed Dropbox on a previous tablet and on my laptop years ago, but rarely used it. When I recently tried to delete my account it was extremely difficult and required multiple appeals to support.",1
9b51439a-4a7c-4c92-be15-cd442e18ac74,this is very convenient and great if u like a lot of pictures and videos and stuff it's great!!!!! 👍🏼👍🏼💯👌🏼,5
30494591-6261-49e3-ad88-f0d2f9e1212f,Pointlessly required me to download the app blocking my use of browser on phone. Only vengeance I can do is review bomb it.,1
1c2dbaa6-2364-4841-b607-7fcd371bad4d,You'll hate it just like every other app. It sucks just like half the other apps out there. Try to find something else.,2
f2b6ba2f-058a-4e33-ae22-9ea130fed3a5,"I don't know what happened but DropBox (on PC and Phone) sucks, it won't let me create a new account because it says I already have one, so I say ""Oh well then I'll just recover my password"" it either says ""this email hasn't been registered"" or ""too many attempts have been made on THIS DEVICE"" I remark that said ""THIS DEVICE"" my phone, right? cuz I try recovering it in other devices and it will still tell me that, if you could fix this garbage of whatever the frick is happening it'll be amazing.",1
772dd807-2133-488e-8b4a-7b1a648affb2,It's a fabulous app. I love it,5
788f2589-56bf-4473-a3e3-2d76664516bf,Good,5
2a69ecef-20d7-430a-a707-453e08bb7cf1,very effective and expensive cloud storage service,5
8627b904-1a63-4f5f-a4e4-bb2edd91d328,Cannot open the application,5
99642888-d8bf-48e8-8147-d64df5701e6c,iPhone activeson setup model A2896 devices support,5
0b0944bd-2473-476a-83b4-6eb054359451,Trying to cancel free subscription. Says cannot find subscription when I select cancel. Thumbs down.,1
c9e6d2b9-2ef7-4fa2-be50-66bc12ad9053,experience,5
53ccc4dd-f937-4d74-bf4f-87d3ab5b0a9a,Sucks,1
8be17fb4-c20a-461e-a77d-fbe01e8d3095,Can't even access an old file from 2 Years ago without being Forced to pay 600+ just to even do anything with the App. Fell off.,2
123f85bb-ec23-4beb-8199-4048b40a4d41,More fire,5
d204d90a-bb67-4509-95a9-33c748950f1d,Very useful app for daily Notes & Documents savings for future use.,5
7dafe41e-0e6b-41a6-baac-c3427b192f22,Definitely my least favourite cloud storage provider - buggy & slow,3
61ca706b-dfa1-4e37-a529-f6987e4035af,"Files shared with me use up my quota as well, even though the files only need to be stored once on the server. You can only use three devices for free, a lot of ads are shown and the general user experience has gotten worse and worse over the last few years. Dropbox was great in 2013 but now it's just... something. Better rent a VPS and install Nextcloud. You pay less and have way more features.",1
655f7233-6358-46f0-bf2f-a3d18c5b9d17,"20 minute logging in process failed every single time. Typing in the correct security code registered as incorrect, and reloading the login screen to generate a new code suddenly registered the previously correct account details as incorrect. App had to be restarted each attempt and the process never worked. I expect I'll also be harassed with ads now wven though I ticked to not contact me with marketing",1
92844024-7474-43fb-9237-cb66892a9af9,👍🏼⭐️⭐️⭐️⭐️⭐️,5
b5c335b8-dcbd-48e2-9a72-af49c572f6b9,There is no face image to open the program.,5
e0c69150-d73c-4c5d-80ff-112d114675b1,good,5
21a35128-2d53-475e-88e6-d12ba3c4be44,Very difficult to cancel the subscription I will never use your product again,1
3e7a73b7-8c69-48a5-adc6-5a1b88e938ee,"Horrendous experience trying to cancel paid subscription. The amount of hoops to jump through is INSANE. *Edit* Do NOT believe the response from Dropbox. I have followed their instructions and continue to be charged. The subscription does not show up under my Google play account, and yet I am STILL being charged. The amount of $ is irrelevant, this is horrendous customer service, being trapped into a monthly charge that I have expressed I DO NOT WANT. Don't let anyone you know use Dropbox.",1
bac0bacc-d6f7-4cae-96ba-53efb2c9d9de,"While Dropbox offers excellent file storage and synchronization capabilities, I find the pricing of their plans to be quite expensive, especially for the Indian market. The features are great, but the cost can be a deterrent for many users here. A more affordable pricing structure would make it much more accessible to a wider audience.",2
3ac6617d-04db-4166-bb85-c5bfbe172b70,Good,5
1b2ac587-be58-4857-8cfb-3abcb1354845,"The latest version keeps popping a ""We've moved thing around"" notice every time I open it. Also, would be great if after every update the app didn't ask me if I want to backup my photos i.e. respect previously set prefs over time.",3
c6b6aeb1-df21-45b2-b857-0f96266e9ecb,"The fact that it gives you a bit of free storage is amazing, easy to use no hassle.",5
feeb549f-6d4c-44cf-8ef2-1137b8e82771,this is excellent! I just with I could edit in here,4
a0f63937-7883-4fdc-98c7-56e409f44292,It is an excellent app .Thanks Alots.,5
577c47ed-52f0-48a9-8153-45da367807e7,About Gmail accounts,5
943fcc3a-194b-4af1-9000-42c5eac86f38,Utter failure files saved to the synced folder in android don't upload files saved to the folder and files added to the folder on desktop don't appear on android. If you tell it to sync the folder it tells you it already has. Online help docs barely acknowledge the existence of folders. Just super weak showing.,1
aab6c83a-435b-4544-bcd3-00045d7a46ae,Login code not working,2
86152c9b-5b0e-42ed-82e7-9ebf6b916e57,Best app,5
717cd8b0-4514-4df1-8c3b-c2da2cc4d7fa,"I've been trying to get into an older account to retrieve some old memories and I'm unable to because of an ""unknown error""",1
f82cf9e3-060f-44b8-a0dc-4c1e2e8d3c4a,It's good,5
e03c6d92-bdf5-415d-a15a-4e661cf1949b,"New account tab == Now, Five stars!",5
d8d9b78a-a9db-47d1-8abf-15b366d123db,I can send the attachments the right way,3
019fa9c3-b1d9-41d8-a2d5-97b5dee22d0f,the best,5
571b9375-6fc1-4757-92ab-3771d81024cd,Useless.,1
decb2753-b587-4001-8f41-2ec98259fbcb,Rip off,1
793a973b-a1d4-4ba4-b7fa-8aa02a227226,It's ok but I'm not really that impressed,2
ec78423d-10f1-4a73-9b1d-8758cb7dd6d5,لم اتمكن من الدخول الي حسابي,1
6a755ce3-bdb5-4f04-a492-ff41bc588ab4,💯,5
16a74777-1c3b-416c-95a2-e8752b361106,This app has actually really stressed me out I thought it was free but on installing it it says I'm on a 30 trial I now can't find any way of cancelling it ive watched videos read up on it but it's not giving me an option to cancel,1
6555e7fc-5d3d-48ff-a926-50dec08d5b4c,While logging into dropbox app on android using email and password - the app shows error as Sign-in Failed. Unable to use app. The same credentials work when I access dropbox through browser. Can customer support help.,2
3ad4ba37-f980-4ba7-a407-456000c254f8,good,5
f2faf13d-fd96-4a5a-ad90-6a4ab7265b89,VERY good it works,5
cbe5c8ae-cef5-441a-9d6e-06723631074b,Lab people,5
d889b9cc-0280-4f3d-882c-a756a4cb117e,Tabish..seikh,5
9ad08886-9c46-4d85-8bce-a5635b8857b0,"Horrible. It found an old address I had, no way to change it, so I starred a new one only to have yo start a pay version and then cancel to get back to 2 gb which is more then I would ever use. The kink is, they would have my card number with no guarantee of removal. Also, I see no why to truly close both accounts permanently.",1
2d6c37df-ff20-4862-befc-9c23642005b8,West,1
96acaf30-05f1-48f0-b1e2-957210e3f185,Easy to use and fast to work.,5
7ccfa271-1e62-4685-a6df-7233bc68b498,Sent me code that did not work.,1
21274d74-c0f3-4aa4-b1bb-12d2cc4702d9,What da f..k i create account from Dropbox now opening my account its saying for code and i create Gmail account from Dropbox but there is no Gmail account on Gmail my all data gone!!!!! Tell me what to do ???? Please tell me about it,1
98b8f56f-fe6e-48ba-806c-96b2f43ae810,Great 👍,3
b7540583-e5e4-42b8-a864-0ebd04d0ba21,very well,5
d30dfc4c-bcf0-4995-a72e-93b6c14796c1,"I have been double charged for MONTHS and have had no luck disputing the charges. Super frustrated at all of the extra money I have been paying, with no indication as to why or how to stop it other than entirely cancel it.",1
049d8431-02bb-4a7a-91f3-532cf659e246,Good,5
d4a3af86-83e9-43d3-8aa6-1e1a570a065e,"When I changed phones I had the dropbox features, but now it wants me to pay to use it. And it's not all that or like that. And I'm not Im gonna remove it from my phone. It no use to me. I can use drive or kindle.",1
9f8b68a1-a525-4074-8dbb-4dc53b43d45f,I have to fix every app to make every thing run right before everyone steals my phone and Internet and WiFi.,5
d5d15f25-82ac-46ae-bfe1-ce85fb07a619,Can't save file,1
949f05be-740a-4860-b67e-040df4e9a30d,For storage 10/10,5
1d973cd9-7dab-436a-a51b-2e1bbc848ea4,good one. storage is lessf,4
230e05c3-a138-44f9-b8e6-13de1d9b6d6d,Too expensive. Google drive is a lot cheeper.,1
0e171496-2d73-414c-b677-b9422b49363b,"Relentless, pushy ads makes the experience miserable. Use only when absolutely necessary and have no alternatives.",1
50a7ced4-a37c-44d7-9304-ed360f7d877b,Used to be useful. Now it has too many restrictions.,2
c8221f89-e307-42bf-9fc0-abeb691d389c,Buena apli,5
4c1ceba8-5d9d-466b-8148-4ec76ed84748,Upload doesn't work,1
e323763f-3e10-42f0-9b2e-8e150c6cff3e,Excellent app,5
425eae61-43dd-42d6-bb76-dc9d576e3cd7,Had to download to open a file. Why are we regressing with technology and having to download apps to access features I could use without an app previously,1
8a0fd553-d5cf-4124-809b-75de8934e4d4,"Repeated ""This is here"", ""you can now do that over there"". I am not stupid, I know how to read a message the first time. Enough already!!!",2
283a4da7-2520-4615-b8ab-391f75ce4b95,It's really My favorite site to develop and update my kwnalage.,5
95ec8cc5-9ab3-4260-911a-3e030e3a395b,"I have ten years use the Dropbox app But now it doesn't show me the folders, it says to pay and now I lost all my data",2
a4b0d3b2-87f2-4849-a3b5-b64e15a89a5b,I love it. It gives me more room for my pictures.,5
7c1c5253-2bbd-4051-820c-c653d7bf3e64,"I need to drop out (cancel my Dropbox account), due to age and memory loss. Can someone help me close my account. Thank You.",5
6ba81332-2ae2-4372-a048-f86cabe5de3b,great plcs,5
77dff1b9-9af4-4570-ba6c-5ec7df212ab3,"Keeps saying upload error, or stuck at ""paused"" don't recommend as I did all things i found on Google but non of them were helpful...",1
971ef93b-323d-47e3-abda-bf49ca3c50ff,Excellent service 👏,5
d5dabb08-0968-4867-8b3c-c19fdfd35ebc,"BEWARE! Impossible to cancel this subscription, dropbox requires you to MAIL a cancelation letter !!! No phone number available online, no customer support email or up to date instructions available to cancel your subscription through the app. You'll be spinning around in circles looking for up to date online videos. Consider whether you're up for jumping through these hoops before signing on for the free trial!",1
a52c8a86-3bc1-4d19-9aed-febfc6a6a821,Excellent,5
802a0936-032e-435b-8ac3-573ec2b96d33,Useless kept reloading and couldn't get it to connect tried it again still couldn't get it to work,3
3c388d06-be14-4c23-b219-472ef57c6517,"You guys completely effed up my access and for someone who pays for 4TB that is saying something! I can no longer access my full file tree on my phone. I only have access to recent files and starred folders and I am EXTREMY unhappy. Like, cancelling my service once I transfer my files unhappy.",1
eb9f5a24-93fe-43dd-932d-d319a20f6885,"love it. has helped me manage my stuff and keeping track, store knitting recipes and baking recipes, pictures and documents.",5
0ccf3351-81da-4ba9-b5bd-9ee0112532ec,"Reliable, easy to use and access",5
38f985ff-f9f7-4c67-9e80-aa325c313b52,Google play Dropbox,5
204ecac1-c120-4f53-9196-7b91cc7bf879,wowwwwwwwwww,5
92b572fd-d4d1-4095-abff-85ca55f20de6,so easy to use,5
b464569a-acea-4457-9ba3-0f5010063c7d,I had an account but since I changed the country it stopped working,2
29169f2f-cf36-488a-af83-1add6f6e8f85,Nice & Amazing Apps,5
22ed78a6-1a2d-4e6e-9ca6-008d0e489d99,very good,5
989db73d-c45d-4da2-9146-b2fa61a925b3,They keep demanding more money.,3
70127fc1-efd6-4d1b-9634-d57d62d14eb1,Cool 😎,5
f4ac830c-f0dc-48c2-a8d3-8a34cb9e928c,I accept all fille my account my husband thankyou,5
b7fb7abe-c392-4c34-a39b-5b2222e5c799,Great interface between all operating platforms!,5
c975c55a-0a73-4a41-9a26-4dcbc01cc430,App works great. Impossible to obtain cost for current plan.,1
cc0bc326-a3f1-4690-b6ec-0bb5050f5c35,Great app,5
7d95d2f7-9ba9-4dfd-acad-81f1153ce3bb,"Nightmare to migrate from Dropbox. I'm currently using OneDrive as it's provided by my company. Trying to clean out my 600 GB Dropbox files. It's basically impossible to download. Maximum 20 GB at a time from the web interface, apps are known to be Buggy. Wasted hours fighting limits and web browser crashing mid downloads. Then I realize the zip files provided are missing files. Just had to start all over. I read about other people suffering from similar issues. Not trustworthy.",1
b5635d7e-308a-4ebd-a748-ed3a38e74aff,"cant stop this ""we moved things around"" message from popping up everytime i open the app. its been weeks since you made the change. I GET IT",2
70175239-0959-4e2b-a185-228711711c90,Can not connect excel to pair with Dropbox,1
cf9a96f9-c3ae-47ad-a396-8d43a8811c7f,Crazy expensive for storage.just buy a decent SSD for a one off payment.im out instantly,1
c0e9b16d-db6e-4aa5-96b7-e6291b09caaa,Great app. I've been using it since I first found out about it. Has great storage capacity with end to end encryption for securing your files.,5
8e342dd5-7a05-4099-8fa1-0ff444e61986,"Functional yet NOT intuitive in controls, commands, or menus. Using Android app, there are commands (like delete folder or file) that do not show. If there are going to be functions not available in one of the platforms, that should CLEARLY be shown in the drop-down menu (i.e., grayed out w/note indicating ""Desktop Only"") It appears that Dropbox is many generations behind other developed programs & apps. If it doesn't soon improve, I'll return to free version.",3
7047c251-cf5f-4760-9b4d-38cc409651a0,"It is great for downloading and saving all types of files: Unzipping, Designrr, PDF...",5
557aba70-c46c-48c8-be91-1a9cbdce8ab8,"cannot measure this applications usefulness!!! oh *****enter? post, where art tho?",5
bf895ebc-532b-43c2-a431-ccea99495cf0,Proven security risk,1
77c0b1ab-4735-4193-a14d-8f5323ab2677,"UPDATE: The upload/download issues have been resolved for me, and now that I've found the visual options, that problem is gone too. This app now works about as well as I could ask it too, I'll stick with dropbox now.",5
80bff6f6-ea4e-4d58-a3df-1836b2220289,🍎🍏🔵🙂👆🫶💕🚺♿️,5
26752843-52e2-4668-878e-7c062b84d945,no instructions. not intuitive,1
e76c8414-cdfc-4ca7-ba6b-653e09fd3425,Loveyouann.,5
da94a370-1ce6-4d7d-b9a9-64570c386a5a,works great,5
147be52d-8dc1-4b6c-ba4d-2d8ecf7aa8bd,"So so amazing application ❤️ I am using this app previous 12yr since, I loved it",5
ce43455f-e441-45eb-b42e-3eba22c897af,So much worse with new design. No longer able to save files to correct subfolders. Very frustrating. Amendment - working after an update. But why bother changing 🤷. Was working fine,3
